generator_source,detector,scenario_id,case_id,target_family,predicted_family,family_exact_match,family_top3_match,family_match_label,target_assets,predicted_assets,asset_match,asset_accuracy,truth_signal_count,predicted_grounded_signal_count,evidence_grounding_overlap,evidence_grounding_label,action_relevance_score,action_relevance_label,partial_alignment_score,unsupported_claim,primary_error_category,operator_summary,recommended_actions_excerpt,uncertainty_notes,case_path,grounding_pass_strict,grounding_pass_partial,asset_full_match,asset_partial_match,action_relevance_pass,strict_operator_support_pass,operator_support_score,updated_error_category,structured_asset_constraint_note
gemini,threshold_baseline,scn_09_disconnect_bess108_mode,gemini__threshold_baseline__scn_09_disconnect_bess108_mode,DER_disconnect,DER_disconnect,1,1,exact,bess108,l115,none,0.0,3,6,0.0,low,1.0,high,1.0,0,correct family / wrong asset,Runtime evidence is most consistent with DER_disconnect. Strongest localized evidence points to l115. Detector crossed threshold at 2025-06-01T21:01:01+00:00.,"Inspect status, mode, and availability transitions for l115. | Verify whether l115 entered standby, trip, or a forced disconnect condition.",Constraints: Only coarse feeder-level evidence was visible before v4 localization.,phase2_llm_benchmark\new_respnse_result\models\gemini\xai_v4\cases\threshold_baseline__scn_09_disconnect_bess108_mode.json,0,0,0,0,1,0,0.6000000000000001,correct family / weak or wrong asset,asset attribution remains the weakest component; structured candidate limiting may help but is not proven here
gemini,transformer,scn_01_fdi_feeder_power_ramp,gemini__transformer__scn_01_fdi_feeder_power_ramp,false_data_injection,false_data_injection,1,1,exact,feeder,feeder,exact,1.0,2,2,1.0,high,1.0,high,1.0,0,fully aligned,Runtime evidence is most consistent with false_data_injection. Strongest localized evidence points to feeder. Detector crossed threshold at 2025-06-01T01:01:01+00:00.,Cross-check feeder_p_kw_total against historian or device-side telemetry before changing control settings. | Hold operator action on feeder until the measurement path is verified.,Constraints: Only coarse feeder-level evidence was visible before v4 localization.,phase2_llm_benchmark\new_respnse_result\models\gemini\xai_v4\cases\transformer__scn_01_fdi_feeder_power_ramp.json,1,1,1,0,1,1,1.0,strictly aligned operator support,structured asset constraints already support the predicted asset set
gemini,transformer,scn_03_suppress_bess48_target,gemini__transformer__scn_03_suppress_bess48_target,command_suppression,command_suppression,1,1,exact,bess48,bess108|bess48,partial,0.5,3,6,0.25,medium,1.0,high,1.0,0,correct family / partial evidence,"Runtime evidence is most consistent with command_suppression. Strongest localized evidence points to bess48, bess108. Detector crossed threshold at 2025-06-01T06:01:01+00:00.","Verify write acknowledgements and local controller response on bess48. | Check whether recent writes were blocked, frozen, or left unapplied.",No major runtime contradiction was found.,phase2_llm_benchmark\new_respnse_result\models\gemini\xai_v4\cases\transformer__scn_03_suppress_bess48_target.json,0,1,0,1,1,0,0.7500000000000001,correct family / insufficient grounded evidence,structured asset constraints already support the predicted asset set
gemini,transformer,scn_04_disconnect_pv60,gemini__transformer__scn_04_disconnect_pv60,DER_disconnect,DER_disconnect,1,1,exact,pv60,feeder,none,0.0,3,6,0.3333333333333333,medium,0.5,medium,1.0,0,correct family / wrong asset,Runtime evidence is most consistent with DER_disconnect. Strongest localized evidence points to feeder. Detector crossed threshold at 2025-06-01T09:01:01+00:00.,"Inspect status, mode, and availability transitions for feeder. | Verify whether feeder entered standby, trip, or a forced disconnect condition.",Constraints: Only coarse feeder-level evidence was visible before v4 localization.,phase2_llm_benchmark\new_respnse_result\models\gemini\xai_v4\cases\transformer__scn_04_disconnect_pv60.json,0,1,0,0,1,0,0.6416666666666667,correct family / weak or wrong asset,asset attribution remains the weakest component; structured candidate limiting may help but is not proven here
gemini,transformer,scn_05_oscillation_c83,gemini__transformer__scn_05_oscillation_c83,oscillatory_control,oscillatory_control,1,1,exact,c83,feeder,none,0.0,3,7,0.3333333333333333,medium,0.5,medium,1.0,0,correct family / wrong asset,Runtime evidence is most consistent with oscillatory_control. Strongest localized evidence points to feeder. Detector crossed threshold at 2025-06-01T12:01:01+00:00.,Inspect repeated controller toggles and control-loop behavior around feeder. | Check whether feeder is cycling between competing setpoints.,Constraints: Only coarse feeder-level evidence was visible before v4 localization.,phase2_llm_benchmark\new_respnse_result\models\gemini\xai_v4\cases\transformer__scn_05_oscillation_c83.json,0,1,0,0,1,0,0.6416666666666667,correct family / weak or wrong asset,asset attribution remains the weakest component; structured candidate limiting may help but is not proven here
gemini,transformer,scn_09_disconnect_bess108_mode,gemini__transformer__scn_09_disconnect_bess108_mode,DER_disconnect,DER_disconnect,1,1,exact,bess108,l115,none,0.0,3,6,0.0,low,1.0,high,1.0,0,correct family / wrong asset,Runtime evidence is most consistent with DER_disconnect. Strongest localized evidence points to l115. Detector crossed threshold at 2025-06-01T21:01:01+00:00.,"Inspect status, mode, and availability transitions for l115. | Verify whether l115 entered standby, trip, or a forced disconnect condition.",Constraints: Only coarse feeder-level evidence was visible before v4 localization.,phase2_llm_benchmark\new_respnse_result\models\gemini\xai_v4\cases\transformer__scn_09_disconnect_bess108_mode.json,0,0,0,0,1,0,0.6000000000000001,correct family / weak or wrong asset,asset attribution remains the weakest component; structured candidate limiting may help but is not proven here
grok,autoencoder,scn_command_delay_bess48_target_kw,grok__autoencoder__scn_command_delay_bess48_target_kw,command_delay,command_delay,1,1,exact,bess48,bess48,exact,1.0,2,6,0.25,medium,1.0,high,1.0,0,correct family / partial evidence,Runtime evidence is most consistent with command_delay. Strongest localized evidence points to bess48. Detector crossed threshold at 2025-06-01T02:21:01+00:00.,"Compare issue, acknowledgement, and execution timestamps for target_kw on bess48. | Inspect controller queues and recent dispatch logs for bess48.",Top runtime family candidates are close (command_delay vs oscillatory_control).,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\autoencoder__scn_command_delay_bess48_target_kw.json,0,1,1,0,1,0,0.8500000000000001,correct family / insufficient grounded evidence,structured asset constraints already support the predicted asset set
grok,autoencoder,scn_command_suppression_pv60_curtailment_frac,grok__autoencoder__scn_command_suppression_pv60_curtailment_frac,command_suppression,command_suppression,1,1,exact,pv60,bess108,none,0.0,3,5,0.0,low,0.5,medium,1.0,0,correct family / wrong asset,Runtime evidence is most consistent with command_suppression. Strongest localized evidence points to bess108. Detector crossed threshold at 2025-06-01T04:31:01+00:00.,"Verify write acknowledgements and local controller response on bess108. | Check whether recent writes were blocked, frozen, or left unapplied.",Constraints: Only coarse feeder-level evidence was visible before v4 localization.,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\autoencoder__scn_command_suppression_pv60_curtailment_frac.json,0,0,0,0,1,0,0.5750000000000001,correct family / weak or wrong asset,asset attribution remains the weakest component; structured candidate limiting may help but is not proven here
grok,autoencoder,scn_coordinated_multi_asset_pv60_bess48_curtail,grok__autoencoder__scn_coordinated_multi_asset_pv60_bess48_curtail,coordinated_multi_asset,command_delay,0,0,nearest_valid_family,bess48|pv60,feeder,none,0.0,3,9,0.3333333333333333,medium,0.0,low,0.2333333333333333,0,wrong family / grounded evidence,Runtime evidence is most consistent with command_delay. Strongest localized evidence points to feeder. Detector crossed threshold at 2025-06-01T17:01:01+00:00.,"Compare issue, acknowledgement, and execution timestamps for curtailment_frac on feeder. | Inspect controller queues and recent dispatch logs for feeder.",Constraints: Only coarse feeder-level evidence was visible before v4 localization.,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\autoencoder__scn_coordinated_multi_asset_pv60_bess48_curtail.json,0,1,0,0,0,0,0.11666666666666667,partially aligned,asset attribution remains the weakest component; structured candidate limiting may help but is not proven here
grok,autoencoder,scn_der_disconnect_bess108_status_cmd,grok__autoencoder__scn_der_disconnect_bess108_status_cmd,DER_disconnect,DER_disconnect,1,1,exact,bess108,bess108,exact,1.0,3,5,0.25,medium,1.0,high,1.0,0,correct family / partial evidence,Runtime evidence is most consistent with DER_disconnect. Strongest localized evidence points to bess108. Detector crossed threshold at 2025-06-01T07:01:01+00:00.,"Inspect status, mode, and availability transitions for bess108. | Verify whether bess108 entered standby, trip, or a forced disconnect condition.",Constraints: Only coarse feeder-level evidence was visible before v4 localization.,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\autoencoder__scn_der_disconnect_bess108_status_cmd.json,0,1,1,0,1,0,0.8500000000000001,correct family / insufficient grounded evidence,structured asset constraints already support the predicted asset set
grok,autoencoder,scn_false_data_injection_bess48_soc_stale,grok__autoencoder__scn_false_data_injection_bess48_soc_stale,false_data_injection,false_data_injection,1,1,exact,bess48,bess108,none,0.0,2,6,0.0,low,1.0,high,1.0,0,correct family / wrong asset,Runtime evidence is most consistent with false_data_injection. Strongest localized evidence points to bess108. Detector crossed threshold at 2025-06-01T11:01:01+00:00.,Cross-check soc against historian or device-side telemetry before changing control settings. | Hold operator action on bess108 until the measurement path is verified.,Constraints: Only coarse feeder-level evidence was visible before v4 localization.,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\autoencoder__scn_false_data_injection_bess48_soc_stale.json,0,0,0,0,1,0,0.6000000000000001,correct family / weak or wrong asset,asset attribution remains the weakest component; structured candidate limiting may help but is not proven here
grok,autoencoder,scn_false_data_injection_bus83_v_pu_bias,grok__autoencoder__scn_false_data_injection_bus83_v_pu_bias,false_data_injection,false_data_injection,1,1,exact,bus83,bus83,exact,1.0,2,4,0.5,high,1.0,high,1.0,0,fully aligned,Runtime evidence is most consistent with false_data_injection. Strongest localized evidence points to bus83. Detector crossed threshold at 2025-06-01T00:21:01+00:00.,Cross-check bus_83_v_pu_phase_a against historian or device-side telemetry before changing control settings. | Hold operator action on bus83 until the measurement path is verified.,No major runtime contradiction was found.,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\autoencoder__scn_false_data_injection_bus83_v_pu_bias.json,1,1,1,0,1,1,0.9,strictly aligned operator support,structured asset constraints already support the predicted asset set
grok,autoencoder,scn_false_data_injection_feeder_q_kvar_scale,grok__autoencoder__scn_false_data_injection_feeder_q_kvar_scale,false_data_injection,false_data_injection,1,1,exact,feeder,feeder,exact,1.0,2,4,0.5,high,1.0,high,1.0,0,fully aligned,Runtime evidence is most consistent with false_data_injection. Strongest localized evidence points to feeder. Detector crossed threshold at 2025-06-01T19:01:01+00:00.,Cross-check feeder_q_kvar_total against historian or device-side telemetry before changing control settings. | Hold operator action on feeder until the measurement path is verified.,Constraints: Only coarse feeder-level evidence was visible before v4 localization.,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\autoencoder__scn_false_data_injection_feeder_q_kvar_scale.json,1,1,1,0,1,1,0.9,strictly aligned operator support,structured asset constraints already support the predicted asset set
grok,autoencoder,scn_oscillatory_control_capacitor_c83_state,grok__autoencoder__scn_oscillatory_control_capacitor_c83_state,oscillatory_control,oscillatory_control,1,1,exact,c83,feeder,none,0.0,2,7,0.5,high,1.0,high,1.0,0,correct family / wrong asset,Runtime evidence is most consistent with oscillatory_control. Strongest localized evidence points to feeder. Detector crossed threshold at 2025-06-01T15:01:01+00:00.,Inspect repeated controller toggles and control-loop behavior around feeder. | Check whether feeder is cycling between competing setpoints.,Constraints: Only coarse feeder-level evidence was visible before v4 localization.,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\autoencoder__scn_oscillatory_control_capacitor_c83_state.json,1,1,0,0,1,0,0.7000000000000001,correct family / weak or wrong asset,asset attribution remains the weakest component; structured candidate limiting may help but is not proven here
grok,autoencoder,scn_oscillatory_control_pv35_curtailment_osc,grok__autoencoder__scn_oscillatory_control_pv35_curtailment_osc,oscillatory_control,command_delay,0,1,nearest_valid_family,pv35,bess108,none,0.0,3,6,0.3333333333333333,medium,0.0,low,0.1333333333333333,0,wrong family / grounded evidence,Runtime evidence is most consistent with command_delay. Strongest localized evidence points to bess108. Detector crossed threshold at 2025-06-01T09:01:01+00:00.,"Compare issue, acknowledgement, and execution timestamps for curtailment_frac on bess108. | Inspect controller queues and recent dispatch logs for bess108.",Top runtime family candidates are close (command_delay vs oscillatory_control). Constraints: Only coarse feeder-level evidence was visible before v4 localization.,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\autoencoder__scn_oscillatory_control_pv35_curtailment_osc.json,0,1,0,0,0,0,0.31666666666666665,partially aligned,asset attribution remains the weakest component; structured candidate limiting may help but is not proven here
grok,gru,scn_command_delay_bess48_target_kw,grok__gru__scn_command_delay_bess48_target_kw,command_delay,command_delay,1,1,exact,bess48,bess48,exact,1.0,2,6,0.25,medium,1.0,high,1.0,0,correct family / partial evidence,Runtime evidence is most consistent with command_delay. Strongest localized evidence points to bess48. Detector crossed threshold at 2025-06-01T02:21:01+00:00.,"Compare issue, acknowledgement, and execution timestamps for target_kw on bess48. | Inspect controller queues and recent dispatch logs for bess48.",Top runtime family candidates are close (command_delay vs oscillatory_control).,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\gru__scn_command_delay_bess48_target_kw.json,0,1,1,0,1,0,0.8500000000000001,correct family / insufficient grounded evidence,structured asset constraints already support the predicted asset set
grok,gru,scn_command_suppression_pv60_curtailment_frac,grok__gru__scn_command_suppression_pv60_curtailment_frac,command_suppression,command_suppression,1,1,exact,pv60,bess108,none,0.0,3,5,0.0,low,0.5,medium,1.0,0,correct family / wrong asset,Runtime evidence is most consistent with command_suppression. Strongest localized evidence points to bess108. Detector crossed threshold at 2025-06-01T04:31:01+00:00.,"Verify write acknowledgements and local controller response on bess108. | Check whether recent writes were blocked, frozen, or left unapplied.",Constraints: Only coarse feeder-level evidence was visible before v4 localization.,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\gru__scn_command_suppression_pv60_curtailment_frac.json,0,0,0,0,1,0,0.5750000000000001,correct family / weak or wrong asset,asset attribution remains the weakest component; structured candidate limiting may help but is not proven here
grok,gru,scn_coordinated_multi_asset_pv60_bess48_curtail,grok__gru__scn_coordinated_multi_asset_pv60_bess48_curtail,coordinated_multi_asset,command_delay,0,0,nearest_valid_family,bess48|pv60,feeder,none,0.0,3,9,0.3333333333333333,medium,0.0,low,0.2333333333333333,0,wrong family / grounded evidence,Runtime evidence is most consistent with command_delay. Strongest localized evidence points to feeder. Detector crossed threshold at 2025-06-01T17:01:01+00:00.,"Compare issue, acknowledgement, and execution timestamps for curtailment_frac on feeder. | Inspect controller queues and recent dispatch logs for feeder.",Constraints: Only coarse feeder-level evidence was visible before v4 localization.,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\gru__scn_coordinated_multi_asset_pv60_bess48_curtail.json,0,1,0,0,0,0,0.11666666666666667,partially aligned,asset attribution remains the weakest component; structured candidate limiting may help but is not proven here
grok,gru,scn_der_disconnect_bess108_status_cmd,grok__gru__scn_der_disconnect_bess108_status_cmd,DER_disconnect,DER_disconnect,1,1,exact,bess108,bess108,exact,1.0,3,5,0.25,medium,1.0,high,1.0,0,correct family / partial evidence,Runtime evidence is most consistent with DER_disconnect. Strongest localized evidence points to bess108. Detector crossed threshold at 2025-06-01T07:01:01+00:00.,"Inspect status, mode, and availability transitions for bess108. | Verify whether bess108 entered standby, trip, or a forced disconnect condition.",Constraints: Only coarse feeder-level evidence was visible before v4 localization.,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\gru__scn_der_disconnect_bess108_status_cmd.json,0,1,1,0,1,0,0.8500000000000001,correct family / insufficient grounded evidence,structured asset constraints already support the predicted asset set
grok,gru,scn_false_data_injection_bess48_soc_stale,grok__gru__scn_false_data_injection_bess48_soc_stale,false_data_injection,false_data_injection,1,1,exact,bess48,bess108,none,0.0,2,6,0.0,low,1.0,high,1.0,0,correct family / wrong asset,Runtime evidence is most consistent with false_data_injection. Strongest localized evidence points to bess108. Detector crossed threshold at 2025-06-01T11:01:01+00:00.,Cross-check soc against historian or device-side telemetry before changing control settings. | Hold operator action on bess108 until the measurement path is verified.,Constraints: Only coarse feeder-level evidence was visible before v4 localization.,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\gru__scn_false_data_injection_bess48_soc_stale.json,0,0,0,0,1,0,0.6000000000000001,correct family / weak or wrong asset,asset attribution remains the weakest component; structured candidate limiting may help but is not proven here
grok,gru,scn_false_data_injection_bus83_v_pu_bias,grok__gru__scn_false_data_injection_bus83_v_pu_bias,false_data_injection,false_data_injection,1,1,exact,bus83,bus83,exact,1.0,2,4,0.5,high,1.0,high,1.0,0,fully aligned,Runtime evidence is most consistent with false_data_injection. Strongest localized evidence points to bus83. Detector crossed threshold at 2025-06-01T00:21:01+00:00.,Cross-check bus_83_v_pu_phase_a against historian or device-side telemetry before changing control settings. | Hold operator action on bus83 until the measurement path is verified.,No major runtime contradiction was found.,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\gru__scn_false_data_injection_bus83_v_pu_bias.json,1,1,1,0,1,1,0.9,strictly aligned operator support,structured asset constraints already support the predicted asset set
grok,gru,scn_false_data_injection_feeder_q_kvar_scale,grok__gru__scn_false_data_injection_feeder_q_kvar_scale,false_data_injection,false_data_injection,1,1,exact,feeder,feeder,exact,1.0,2,4,0.5,high,1.0,high,1.0,0,fully aligned,Runtime evidence is most consistent with false_data_injection. Strongest localized evidence points to feeder. Detector crossed threshold at 2025-06-01T19:02:01+00:00.,Cross-check feeder_q_kvar_total against historian or device-side telemetry before changing control settings. | Hold operator action on feeder until the measurement path is verified.,Constraints: Only coarse feeder-level evidence was visible before v4 localization.,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\gru__scn_false_data_injection_feeder_q_kvar_scale.json,1,1,1,0,1,1,0.9,strictly aligned operator support,structured asset constraints already support the predicted asset set
grok,gru,scn_oscillatory_control_capacitor_c83_state,grok__gru__scn_oscillatory_control_capacitor_c83_state,oscillatory_control,oscillatory_control,1,1,exact,c83,feeder,none,0.0,2,7,0.5,high,1.0,high,1.0,0,correct family / wrong asset,Runtime evidence is most consistent with oscillatory_control. Strongest localized evidence points to feeder. Detector crossed threshold at 2025-06-01T15:01:01+00:00.,Inspect repeated controller toggles and control-loop behavior around feeder. | Check whether feeder is cycling between competing setpoints.,Constraints: Only coarse feeder-level evidence was visible before v4 localization.,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\gru__scn_oscillatory_control_capacitor_c83_state.json,1,1,0,0,1,0,0.7000000000000001,correct family / weak or wrong asset,asset attribution remains the weakest component; structured candidate limiting may help but is not proven here
grok,gru,scn_oscillatory_control_pv35_curtailment_osc,grok__gru__scn_oscillatory_control_pv35_curtailment_osc,oscillatory_control,command_delay,0,1,nearest_valid_family,pv35,bess108,none,0.0,3,6,0.3333333333333333,medium,0.0,low,0.1333333333333333,0,wrong family / grounded evidence,Runtime evidence is most consistent with command_delay. Strongest localized evidence points to bess108. Detector crossed threshold at 2025-06-01T09:01:01+00:00.,"Compare issue, acknowledgement, and execution timestamps for curtailment_frac on bess108. | Inspect controller queues and recent dispatch logs for bess108.",Top runtime family candidates are close (command_delay vs oscillatory_control). Constraints: Only coarse feeder-level evidence was visible before v4 localization.,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\gru__scn_oscillatory_control_pv35_curtailment_osc.json,0,1,0,0,0,0,0.31666666666666665,partially aligned,asset attribution remains the weakest component; structured candidate limiting may help but is not proven here
grok,isolation_forest,scn_command_delay_bess48_target_kw,grok__isolation_forest__scn_command_delay_bess48_target_kw,command_delay,command_suppression,0,0,nearest_valid_family,bess48,bess48,exact,1.0,2,7,1.0,high,1.0,high,0.6,0,wrong family / grounded evidence,Runtime evidence is most consistent with command_suppression. Strongest localized evidence points to bess48. Detector crossed threshold at 2025-06-01T02:25:01+00:00.,"Verify write acknowledgements and local controller response on bess48. | Check whether recent writes were blocked, frozen, or left unapplied.",Top runtime family candidates are close (command_suppression vs oscillatory_control).,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\isolation_forest__scn_command_delay_bess48_target_kw.json,1,1,1,0,1,0,0.5,wrong family / grounded evidence,structured asset constraints already support the predicted asset set
grok,isolation_forest,scn_command_suppression_pv60_curtailment_frac,grok__isolation_forest__scn_command_suppression_pv60_curtailment_frac,command_suppression,oscillatory_control,0,0,none,pv60,bess108,none,0.0,3,5,0.3333333333333333,medium,1.0,high,0.0,0,wrong family / grounded evidence,Runtime evidence is most consistent with oscillatory_control. Strongest localized evidence points to bess108. Detector crossed threshold at 2025-06-01T04:35:01+00:00.,Inspect repeated controller toggles and control-loop behavior around bess108. | Check whether bess108 is cycling between competing setpoints.,No major runtime contradiction was found.,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\isolation_forest__scn_command_suppression_pv60_curtailment_frac.json,0,1,0,0,1,0,0.16666666666666669,partially aligned,asset attribution remains the weakest component; structured candidate limiting may help but is not proven here
grok,isolation_forest,scn_der_disconnect_bess108_status_cmd,grok__isolation_forest__scn_der_disconnect_bess108_status_cmd,DER_disconnect,command_suppression,0,0,nearest_valid_family,bess108,bess108,exact,1.0,3,6,0.25,medium,0.5,medium,0.3125,0,wrong family / grounded evidence,Runtime evidence is most consistent with command_suppression. Strongest localized evidence points to bess108. Detector crossed threshold at 2025-06-01T07:05:01+00:00.,"Verify write acknowledgements and local controller response on bess108. | Check whether recent writes were blocked, frozen, or left unapplied.",Top runtime family candidates are close (command_suppression vs oscillatory_control).,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\isolation_forest__scn_der_disconnect_bess108_status_cmd.json,0,1,1,0,1,0,0.325,partially aligned,structured asset constraints already support the predicted asset set
grok,isolation_forest,scn_false_data_injection_bess48_soc_stale,grok__isolation_forest__scn_false_data_injection_bess48_soc_stale,false_data_injection,oscillatory_control,0,1,none,bess48,bess108,none,0.0,2,4,0.0,low,0.0,low,0.0,1,unsupported claim,Runtime evidence is most consistent with oscillatory_control. Strongest localized evidence points to bess108. Detector crossed threshold at 2025-06-01T11:05:01+00:00.,Inspect repeated controller toggles and control-loop behavior around bess108. | Check whether bess108 is cycling between competing setpoints.,"Runtime evidence is sparse, so the family label should be treated as low confidence. Top runtime family candidates are close (oscillatory_control vs false_data_injection).",phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\isolation_forest__scn_false_data_injection_bess48_soc_stale.json,0,0,0,0,0,0,0.2,unsupported claim,asset attribution remains the weakest component; structured candidate limiting may help but is not proven here
grok,isolation_forest,scn_false_data_injection_bus83_v_pu_bias,grok__isolation_forest__scn_false_data_injection_bus83_v_pu_bias,false_data_injection,command_suppression,0,1,nearest_valid_family,bus83,bess48,none,0.0,2,6,0.0,low,0.0,low,0.1,1,unsupported claim,Runtime evidence is most consistent with command_suppression. Strongest localized evidence points to bess48. Detector crossed threshold at 2025-06-01T00:25:01+00:00.,"Verify write acknowledgements and local controller response on bess48. | Check whether recent writes were blocked, frozen, or left unapplied.",Top runtime family candidates are close (command_suppression vs oscillatory_control).,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\isolation_forest__scn_false_data_injection_bus83_v_pu_bias.json,0,0,0,0,0,0,0.2,unsupported claim,asset attribution remains the weakest component; structured candidate limiting may help but is not proven here
grok,isolation_forest,scn_oscillatory_control_capacitor_c83_state,grok__isolation_forest__scn_oscillatory_control_capacitor_c83_state,oscillatory_control,false_data_injection,0,1,none,c83,l115,none,0.0,2,6,0.0,low,0.0,low,0.0,1,unsupported claim,Runtime evidence is most consistent with false_data_injection. Strongest localized evidence points to l115. Detector crossed threshold at 2025-06-01T15:05:01+00:00.,Cross-check bess_bess48_soc against historian or device-side telemetry before changing control settings. | Hold operator action on l115 until the measurement path is verified.,No major runtime contradiction was found.,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\isolation_forest__scn_oscillatory_control_capacitor_c83_state.json,0,0,0,0,0,0,0.2,unsupported claim,asset attribution remains the weakest component; structured candidate limiting may help but is not proven here
grok,isolation_forest,scn_oscillatory_control_pv35_curtailment_osc,grok__isolation_forest__scn_oscillatory_control_pv35_curtailment_osc,oscillatory_control,coordinated_multi_asset,0,1,nearest_valid_family,pv35,bess108|bess48|feeder,none,0.0,3,5,0.3333333333333333,medium,0.5,medium,0.3333333333333333,0,wrong family / grounded evidence,"Runtime evidence is most consistent with coordinated_multi_asset. Strongest localized evidence points to bess108, feeder, bess48. Detector crossed threshold at 2025-06-01T09:06:01+00:00.","Correlate commands and telemetry across bess108, feeder, bess48 before a corrective action. | Escalate cross-asset review instead of changing a single device in isolation.",No major runtime contradiction was found.,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\isolation_forest__scn_oscillatory_control_pv35_curtailment_osc.json,0,1,0,0,1,0,0.3416666666666667,partially aligned,asset attribution remains the weakest component; structured candidate limiting may help but is not proven here
grok,lstm,scn_command_delay_bess48_target_kw,grok__lstm__scn_command_delay_bess48_target_kw,command_delay,command_delay,1,1,exact,bess48,bess48,exact,1.0,2,6,0.25,medium,1.0,high,1.0,0,correct family / partial evidence,Runtime evidence is most consistent with command_delay. Strongest localized evidence points to bess48. Detector crossed threshold at 2025-06-01T02:21:01+00:00.,"Compare issue, acknowledgement, and execution timestamps for target_kw on bess48. | Inspect controller queues and recent dispatch logs for bess48.",Top runtime family candidates are close (command_delay vs oscillatory_control).,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\lstm__scn_command_delay_bess48_target_kw.json,0,1,1,0,1,0,0.8500000000000001,correct family / insufficient grounded evidence,structured asset constraints already support the predicted asset set
grok,lstm,scn_command_suppression_pv60_curtailment_frac,grok__lstm__scn_command_suppression_pv60_curtailment_frac,command_suppression,command_suppression,1,1,exact,pv60,bess108,none,0.0,3,5,0.0,low,0.5,medium,1.0,0,correct family / wrong asset,Runtime evidence is most consistent with command_suppression. Strongest localized evidence points to bess108. Detector crossed threshold at 2025-06-01T04:31:01+00:00.,"Verify write acknowledgements and local controller response on bess108. | Check whether recent writes were blocked, frozen, or left unapplied.",Constraints: Only coarse feeder-level evidence was visible before v4 localization.,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\lstm__scn_command_suppression_pv60_curtailment_frac.json,0,0,0,0,1,0,0.5750000000000001,correct family / weak or wrong asset,asset attribution remains the weakest component; structured candidate limiting may help but is not proven here
grok,lstm,scn_coordinated_multi_asset_pv60_bess48_curtail,grok__lstm__scn_coordinated_multi_asset_pv60_bess48_curtail,coordinated_multi_asset,command_delay,0,0,nearest_valid_family,bess48|pv60,feeder,none,0.0,3,9,0.3333333333333333,medium,0.0,low,0.2333333333333333,0,wrong family / grounded evidence,Runtime evidence is most consistent with command_delay. Strongest localized evidence points to feeder. Detector crossed threshold at 2025-06-01T17:01:01+00:00.,"Compare issue, acknowledgement, and execution timestamps for curtailment_frac on feeder. | Inspect controller queues and recent dispatch logs for feeder.",Constraints: Only coarse feeder-level evidence was visible before v4 localization.,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\lstm__scn_coordinated_multi_asset_pv60_bess48_curtail.json,0,1,0,0,0,0,0.11666666666666667,partially aligned,asset attribution remains the weakest component; structured candidate limiting may help but is not proven here
grok,lstm,scn_der_disconnect_bess108_status_cmd,grok__lstm__scn_der_disconnect_bess108_status_cmd,DER_disconnect,DER_disconnect,1,1,exact,bess108,bess108,exact,1.0,3,5,0.25,medium,1.0,high,1.0,0,correct family / partial evidence,Runtime evidence is most consistent with DER_disconnect. Strongest localized evidence points to bess108. Detector crossed threshold at 2025-06-01T07:01:01+00:00.,"Inspect status, mode, and availability transitions for bess108. | Verify whether bess108 entered standby, trip, or a forced disconnect condition.",Constraints: Only coarse feeder-level evidence was visible before v4 localization.,phase2_llm_benchmark\new_respnse_result\models\grok\xai_v4\cases\lstm__scn_der_disconnect_bess108_status_cmd.json,0,1,1,0,1,0,0.8500000000000001,correct family / insufficient grounded evidence,structured asset constraints already support the predicted asset set
